hold,entry,exit,group,sector,ticker,stock_ret,iv_put,put_premium,put_ret_on_premium,iv_call,atm_strike,c30_strike,atm_premium,c30_premium,atm_ret_on_premium,c30_ret_on_premium
3 weeks,2020-04-08,2020-04-30,G3,XLP,SYY,0.19089963425644574,,,,0.7028,1.0,1.1081772009227995,0.06923874459375029,0.030337383157874286,1.7571215419419515,1.7267491366398557
3 weeks,2020-04-08,2020-04-30,G3,XLU,PCG,-0.023853062860996643,,,,1.2181,1.0,1.2165366127410289,0.11968142017913128,0.04954342680044999,-1.0,-1.0
3 weeks,2020-04-30,2020-05-21,G4,XLK,ORCL,-0.014158939100189505,0.3284,0.032331971653846506,-0.5620762243707771,,,,,,,
3 weeks,2020-04-30,2020-05-21,G1,XLK,AMD,0.04313804471387361,,,,0.546,1.0,1.0803725444829602,0.053801819278669914,0.0240128572346238,-0.19820472072816997,-1.0
3 weeks,2020-04-30,2020-05-21,G3,XLK,AMAT,0.11189785382833928,,,,0.6089,1.0,1.0912321785507544,0.05998635888540711,0.02657859526823702,0.8653883300718337,-0.22246924380230182
3 weeks,2020-04-30,2020-05-21,G1,XLY,TSLA,0.05847445427855558,,,,0.7653,1.0,1.11981436571146,0.07534861889267348,0.03279287927162662,-0.22394789529126635,-1.0
3 weeks,2020-04-30,2020-05-21,G3,XLY,RCL,-0.07312391290115083,,,,1.2294,1.0,1.219169987864128,0.12075833052944764,0.04993933546581555,-1.0,-1.0
3 weeks,2020-04-30,2020-05-21,G4,XLV,TMO,0.00319691041728265,0.2902,0.02856958574630974,-1.0,,,,,,,
3 weeks,2020-04-30,2020-05-21,G1,XLV,GILD,-0.12499975455683998,,,,0.5817,1.0,1.0864924383281735,0.05731236083722464,0.02547386063456756,-1.0,-1.0
3 weeks,2020-04-30,2020-05-21,G3,XLV,MDT,-0.022739081089792834,,,,0.43320000000000003,1.0,1.061772868012725,0.04270352271932217,0.019312673389132177,-1.0,-1.0
3 weeks,2020-04-30,2020-05-21,G3,XLI,BA,-0.014324239194874355,,,,0.8795999999999999,1.0,1.1421913279010816,0.08655923291576356,0.037190332716566916,-1.0,-1.0
3 weeks,2020-04-30,2020-05-21,G4,XLC,VZ,-0.06057469570950591,0.22829999999999998,0.022471706227220892,1.6955984159373427,,,,,,,
3 weeks,2020-04-30,2020-05-21,G1,XLC,MTCH,0.09147604768594397,,,,0.6908,1.0,1.1059131315096224,0.0680338850499419,0.029861724522475964,0.34456598529973403,-1.0
3 weeks,2020-04-30,2020-05-21,G3,XLC,LYV,0.01470915674444373,,,,0.9577,1.0,1.1582384468099602,0.0942101388733815,0.04012761407454586,-0.8438686438599473,-1.0
3 weeks,2020-04-30,2020-05-21,G1,XLB,NEM,0.06724947556098071,,,,0.45439999999999997,1.0,1.0651844417264527,0.044790029422058904,0.02020590093897669,0.5014385216693005,-0.8978004573631984
3 weeks,2020-04-30,2020-05-21,G3,XLB,LYB,0.03986198139443142,,,,0.6422,1.0,1.097126619594569,0.06325917025420945,0.02792127914644344,-0.3698624051778656,-1.0
3 weeks,2020-04-30,2020-05-21,G1,XLE,HAL,0.14095214174438975,,,,0.8722,1.0,1.140703199344624,0.08583390445833716,0.036909215797124036,0.6421499480174095,-0.9932552780006443
3 weeks,2020-04-30,2020-05-21,G3,XLE,TRGP,0.3356478597106072,,,,1.2466,1.0,1.2233082755865017,0.12243497369066701,0.05053999087446359,1.7414377574713602,1.222785999371192
3 weeks,2020-04-30,2020-05-21,G4,XLP,GIS,0.0010018165390774936,0.27149999999999996,0.026727565967649695,-1.0,,,,,,,
3 weeks,2020-04-30,2020-05-21,G1,XLP,KDP,0.01587346662523048,,,,0.2834,1.0,1.0387410901375707,0.027953109380236325,0.012867320020825362,-0.43213950157353564,-1.0
3 weeks,2020-04-30,2020-05-21,G3,XLP,SYY,-0.06735386502076113,,,,0.7191,1.0,1.1111314993873413,0.07081317147750665,0.0309813067293198,-1.0,-1.0
3 weeks,2020-04-30,2020-05-21,G3,XLU,PCG,0.11184209866353001,,,,1.0125,1.0,1.1698776225675245,0.09957363622659382,0.04215673730927478,0.12320994694838383,-1.0
3 weeks,2020-05-21,2020-06-12,G4,XLK,AAPL,0.06927545336745644,0.2821,0.027765641022250445,-1.0,,,,,,,
3 weeks,2020-05-21,2020-06-12,G1,XLK,NVDA,0.018383912832379057,,,,0.6244,1.0,1.0939757927177265,0.06151543523514096,0.027204904777622208,-0.7011495933970544,-1.0
3 weeks,2020-05-21,2020-06-12,G3,XLK,MU,0.07673582379746358,,,,0.4907,1.0,1.0711280677611468,0.048367651316069425,0.021724682425960158,0.5865112675415214,-0.7418716680702417
3 weeks,2020-05-21,2020-06-12,G4,XLY,ORLY,0.015014355360455145,0.31329999999999997,0.03083872285359647,-1.0,,,,,,,
3 weeks,2020-05-21,2020-06-12,G1,XLY,TSLA,0.13011120930561226,,,,0.63,1.0,1.0949678991780107,0.062065806917025595,0.027430611205851878,1.0963428297895965,0.2811712383610385
3 weeks,2020-05-21,2020-06-12,G3,XLY,RCL,0.4113035976178998,,,,1.0395,1.0,1.1757434171710892,0.10222001492423201,0.043146983740549524,3.0237090350922786,4.459481985189874
3 weeks,2020-05-21,2020-06-12,G2,XLV,GILD,0.004783656971705907,0.4399,0.04330346269658871,-1.0,,,,,,,
3 weeks,2020-05-21,2020-06-12,G4,XLV,TMO,0.012605550767644802,0.2852,0.028070997382223257,-1.0,,,,,,,
3 weeks,2020-05-21,2020-06-12,G3,XLV,MRK,0.0046574747147165585,,,,0.3885,1.0,1.0547168707846495,0.03830896449262782,0.017414101605188803,-0.8784233722732763,-1.0
3 weeks,2020-05-21,2020-06-12,G4,XLI,UNP,0.02153234685526373,0.3308,0.03256222029920887,-1.0,,,,,,,
3 weeks,2020-05-21,2020-06-12,G3,XLI,BA,0.363381255444863,,,,0.7342,1.0,1.1139597433735822,0.07230129296563134,0.03157559496178637,4.025930250204482,6.899186456284909
3 weeks,2020-05-21,2020-06-12,G4,XLC,DIS,-0.019859169217118944,0.37920000000000004,0.03732815157046741,-0.4679841250743658,,,,,,,
3 weeks,2020-05-21,2020-06-12,G1,XLC,TTWO,-0.030320590255310642,,,,0.36210000000000003,1.0,1.05062120456964,0.035709640131482465,0.016283009184689595,-1.0,-1.0
3 weeks,2020-05-21,2020-06-12,G3,XLC,OMC,0.07312777743144494,,,,0.433,1.0,1.0617530835218323,0.042689520244214116,0.01930422472013011,0.7130147402243565,-0.4107666029316721
3 weeks,2020-05-21,2020-06-12,G4,XLB,SHW,-0.0392632847565656,0.32780000000000004,0.03226677357133192,0.21683330593207883,,,,,,,
3 weeks,2020-05-21,2020-06-12,G1,XLB,FCX,0.17865176144496142,,,,0.6308,1.0,1.0951098633962628,0.062144429168998705,0.027462830204156935,1.8747832079867832,2.0419988554585773
3 weeks,2020-05-21,2020-06-12,G3,XLB,MLM,0.10619948048537986,,,,0.3944,1.0,1.0556401579205508,0.038889822614321445,0.01766588571141276,1.7307782176993287,1.8619749607100649
3 weeks,2020-05-21,2020-06-12,G4,XLE,WMB,-0.04471456608809943,0.4108,0.040439124043794517,0.10572538711952983,,,,,,,
3 weeks,2020-05-21,2020-06-12,G3,XLE,OXY,0.2989914261661961,,,,0.8116,1.0,1.128736139615426,0.07989703737348111,0.03458852393751581,2.742209173145579,3.922305642713649
3 weeks,2020-05-21,2020-06-12,G4,XLP,MNST,-0.0008776705391758677,0.29760000000000003,0.029292383596774198,-0.9700375854946635,,,,,,,
3 weeks,2020-05-21,2020-06-12,G3,XLP,SYY,0.03391757659202588,,,,0.5246999999999999,1.0,1.076787608128106,0.051712452042146514,0.023135143952928875,-0.34411200295854205,-1.0
3 weeks,2020-05-21,2020-06-12,G4,XLU,NRG,-0.045892503575017174,0.4011,0.039484233335990944,0.16229947241206677,,,,,,,
3 weeks,2020-05-21,2020-06-12,G3,XLU,CNP,0.0739857329181508,,,,0.42200000000000004,1.0,1.0599982028153916,0.041606794353276556,0.01883891262767994,0.7782127671252419,-0.25751924332366594
3 weeks,2020-06-12,2020-07-06,G1,XLK,MU,0.04579997809816749,,,,0.6371,1.0,1.0962551141804027,0.06277469338397627,0.02771633864477899,-0.2704069804368292,-1.0
3 weeks,2020-06-12,2020-07-06,G3,XLK,IBM,-0.014108893982714199,,,,0.4204,1.0,1.0597681926838372,0.04146068250465514,0.018771126768413516,-1.0,-1.0
3 weeks,2020-06-12,2020-07-06,G1,XLY,F,-0.041795421009085065,,,,0.8199,1.0,1.1303814226548001,0.08072209873422555,0.03490834309798549,-1.0,-1.0
3 weeks,2020-06-12,2020-07-06,G3,XLY,RCL,-0.18241256678468198,,,,1.2451999999999999,1.0,1.2230123538331112,0.12231419171317502,0.05049118881690615,-1.0,-1.0
3 weeks,2020-06-12,2020-07-06,G2,XLV,PFE,0.022518641707971243,0.3608,0.0355041973707187,-1.0,,,,,,,
3 weeks,2020-06-12,2020-07-06,G3,XLV,MDT,0.006565000241016694,,,,0.3714,1.0,1.0520815774177237,0.036636791371161465,0.016682297010070905,-0.8208085371203021,-1.0
3 weeks,2020-06-12,2020-07-06,G1,XLI,BA,-0.008442778170567156,,,,1.1072,1.0,1.1907936568269049,0.10884799404785703,0.045602767656156055,-1.0,-1.0
3 weeks,2020-06-12,2020-07-06,G3,XLI,PH,0.03519089112530449,,,,0.6051,1.0,1.090603626409888,0.059629578413135945,0.026424691746082554,-0.4098416916267825,-1.0
3 weeks,2020-06-12,2020-07-06,G1,XLC,MTCH,0.0853867471997245,,,,0.5229,1.0,1.0765102164635025,0.05154665957002653,0.023060763462634522,0.6564942890959995,-0.615080795108768
3 weeks,2020-06-12,2020-07-06,G3,XLC,LYV,-0.07451139916528648,,,,0.7212000000000001,1.0,1.1115601203598318,0.07103593344622337,0.031064084232295137,-1.0,-1.0
3 weeks,2020-06-12,2020-07-06,G2,XLB,NEM,0.10333656730976681,0.4966,0.04887053941220371,-1.0,,,,,,,
3 weeks,2020-06-12,2020-07-06,G1,XLB,FCX,0.21544324760490774,,,,0.7508,1.0,1.117105734243398,0.07394190455246723,0.03222645603452225,1.9136826933100561,2.051452919804977
3 weeks,2020-06-12,2020-07-06,G3,XLB,LYB,0.02462109971434634,,,,0.6415000000000001,1.0,1.097039535019468,0.06320707561769275,0.027893164907026927,-0.6104692477268401,-1.0
3 weeks,2020-06-12,2020-07-06,G1,XLE,OXY,-0.017297150268048456,,,,1.1726999999999999,1.0,1.2058139144111353,0.11524347481977075,0.04794237956831213,-1.0,-1.0
3 weeks,2020-06-12,2020-07-06,G3,XLE,OKE,-0.1701379019917887,,,,1.0429000000000002,1.0,1.1765130237547483,0.10256318773567966,0.04327124055430642,-1.0,-1.0
3 weeks,2020-06-12,2020-07-06,G4,XLP,CHD,0.06540764811000521,0.3226,0.0317424482439742,-1.0,,,,,,,
3 weeks,2020-06-12,2020-07-06,G3,XLP,SYY,-0.0009902947464602851,,,,0.6866,1.0,1.1051832558256929,0.06763796019841752,0.02969492143794261,-1.0,-1.0
3 weeks,2020-06-12,2020-07-06,G2,XLU,PCG,-0.16969183663729948,0.9018999999999999,0.0886719706366665,0.913703230219298,,,,,,,
3 weeks,2020-06-12,2020-07-06,G3,XLU,ED,-0.030246639938814823,,,,0.3272,1.0,1.0453196429883138,0.032284357168619944,0.014776455258176809,-1.0,-1.0
3 weeks,2020-07-06,2020-07-27,G2,XLK,AMD,0.29157301966140636,0.5700999999999999,0.05610659131659861,-1.0,,,,,,,
3 weeks,2020-07-06,2020-07-27,G4,XLK,KLAC,-0.03202498997971526,0.41350000000000003,0.04069936762232774,-0.21313298336983633,,,,,,,
3 weeks,2020-07-06,2020-07-27,G1,XLK,CRM,-0.03418973350074672,,,,0.3267,1.0,1.0452308415480414,0.032228796388827585,0.014754777410435772,-1.0,-1.0
3 weeks,2020-07-06,2020-07-27,G3,XLK,IBM,0.05008717023392584,,,,0.3795,1.0,1.0533249935636975,0.03742801560471018,0.017029323258666806,0.3382267113200219,-1.0
3 weeks,2020-07-06,2020-07-27,G4,XLY,ORLY,0.05779166843308281,0.3505,0.03449670556948211,-1.0,,,,,,,
3 weeks,2020-07-06,2020-07-27,G1,XLY,TSLA,0.12250104275752238,,,,0.9684999999999999,1.0,1.1605326084773533,0.09527772624286453,0.04052957418488038,0.28572592554596765,-1.0
3 weeks,2020-07-06,2020-07-27,G3,XLY,RCL,-0.01439421053989276,,,,1.0067,1.0,1.1686562206359803,0.09901634438978124,0.0419432031996619,-1.0,-1.0
3 weeks,2020-07-06,2020-07-27,G4,XLV,TMO,0.0815390887022649,0.282,0.027750318110886966,-1.0,,,,,,,
3 weeks,2020-07-06,2020-07-27,G3,XLV,SYK,0.07308348837186718,,,,0.4105,1.0,1.0581854911513655,0.040479903004627234,0.0183511124570962,0.8054264696116731,-0.18816925920255456
3 weeks,2020-07-06,2020-07-27,G2,XLI,UBER,-0.04704799093200018,0.5720000000000001,0.05629341396855176,-0.1642363179770283,,,,,,,
3 weeks,2020-07-06,2020-07-27,G3,XLI,RTX,-0.03521799402401404,,,,0.44799999999999995,1.0,1.064173745360885,0.044170952005397134,0.01993673330410799,-1.0,-1.0
3 weeks,2020-07-06,2020-07-27,G2,XLC,FOX,-0.031662127516053906,1.2567,0.12335333508378728,-0.7433216743224047,,,,,,,
3 weeks,2020-07-06,2020-07-27,G4,XLC,GOOGL,0.01985811465008447,0.3141,0.030912024875670744,-1.0,,,,,,,
3 weeks,2020-07-06,2020-07-27,G1,XLC,NFLX,0.003726091127702169,,,,0.5718,1.0,1.0848076056884055,0.05634959892488835,0.025069969038450515,-0.9338754632012763,-1.0
3 weeks,2020-07-06,2020-07-27,G3,XLC,LYV,0.04135506172408543,,,,0.6379,1.0,1.0963837259823552,0.06284718630459019,0.02774850276540947,-0.341974332412317,-1.0
3 weeks,2020-07-06,2020-07-27,G4,XLB,VMC,0.03556141714854677,0.43170000000000003,0.04249083085729866,-1.0,,,,,,,
3 weeks,2020-07-06,2020-07-27,G1,XLB,NEM,0.12847313862552978,,,,0.4462,1.0,1.0638835697542313,0.0439938014316974,0.019860954285280348,1.9202554551915871,2.252087887799436
3 weeks,2020-07-06,2020-07-27,G3,XLB,ECL,0.05110818947719964,,,,0.2824,1.0,1.038616243361255,0.027865569315249777,0.012823491408778946,0.8340981624671113,-0.02585452606201788
3 weeks,2020-07-06,2020-07-27,G1,XLE,OXY,-0.08140817160007374,,,,0.7887000000000001,1.0,1.1243152882449101,0.07765533573425414,0.03370286276293971,-1.0,-1.0
3 weeks,2020-07-06,2020-07-27,G3,XLE,OKE,-0.009543920065887668,,,,0.9387000000000001,1.0,1.1543018554199111,0.09235982694620037,0.039417988862619026,-1.0,-1.0
3 weeks,2020-07-06,2020-07-27,G4,XLP,CL,0.022337189491501652,0.209,0.020558687108107352,-1.0,,,,,,,
3 weeks,2020-07-06,2020-07-27,G1,XLP,KR,0.030536735747118904,,,,0.2747,1.0,1.0374827553708448,0.027107091960558317,0.012485648603015643,0.12652201097597793,-1.0
3 weeks,2020-07-06,2020-07-27,G3,XLP,SYY,0.004278258269979185,,,,0.5254,1.0,1.0769163468633822,0.051786374180554595,0.02316406094528463,-0.9173864102734275,-1.0
3 weeks,2020-07-06,2020-07-27,G2,XLU,PCG,-0.010928806447463413,0.5409,0.05323506187197262,-0.7947066075785423,,,,,,,
3 weeks,2020-07-06,2020-07-27,G1,XLU,CNP,-0.027040900656397637,,,,0.2685,1.0,1.03657354564094,0.026496353152376525,0.012213152245597535,-1.0,-1.0
3 weeks,2020-07-06,2020-07-27,G3,XLU,ED,0.022708777634180555,,,,0.2841,1.0,1.0388671383602746,0.028033022183722736,0.012897993616531439,-0.1899275973403155,-1.0
3 weeks,2020-07-27,2020-08-17,G4,XLK,CSCO,-0.10807391415372469,0.33299999999999996,0.03278407290554441,2.2965371467145372,,,,,,,
3 weeks,2020-07-27,2020-08-17,G1,XLK,AMD,0.19501227649978392,,,,0.6895,1.0,1.105677140498879,0.06790702613127222,0.029810112894051315,1.8717540379813178,1.9968063629417476
3 weeks,2020-07-27,2020-08-17,G3,XLK,KLAC,0.10398645118244665,,,,0.5061,1.0,1.0736684632574698,0.0498779570888018,0.022364979246059534,1.0848177682440183,0.35560098631965165
3 weeks,2020-07-27,2020-08-17,G4,XLY,HD,0.07785494257521863,0.2516,0.02476628463647666,-1.0,,,,,,,
3 weeks,2020-07-27,2020-08-17,G1,XLY,TSLA,0.1922837117926326,,,,0.7774,1.0,1.1221243487495418,0.07653692175674023,0.03326405762832184,1.5123000426352946,1.1091643066225156
3 weeks,2020-07-27,2020-08-17,G3,XLY,RCL,0.22292075469040196,,,,0.943,1.0,1.1551719485619387,0.0927715010252509,0.03957886508383521,1.402901238277114,0.7117420114234942
3 weeks,2020-07-27,2020-08-17,G2,XLV,GILD,-0.07231044295960753,0.3574,0.03518686547193734,1.05504076563107,,,,,,,
3 weeks,2020-07-27,2020-08-17,G4,XLV,BSX,0.026075620333461336,0.354,0.0348520677137224,-1.0,,,,,,,
3 weeks,2020-07-27,2020-08-17,G3,XLV,CVS,0.03723861906685899,,,,0.3455,1.0,1.0480653174272714,0.0340701586692247,0.01556803449305472,0.09299811099783062,-1.0
3 weeks,2020-07-27,2020-08-17,G4,XLI,ETN,0.06713616346134299,0.2816,0.027721558691843867,-1.0,,,,,,,
3 weeks,2020-07-27,2020-08-17,G1,XLI,LMT,0.01797979185044518,,,,0.3081,1.0,1.0424131649329482,0.030386864075044505,0.01394646416671967,-0.40830380502437946,-1.0
3 weeks,2020-07-27,2020-08-17,G3,XLI,GE,-0.035767796215121384,,,,0.6334000000000001,1.0,1.09556093730177,0.06239521416821432,0.02756749921001608,-1.0,-1.0
3 weeks,2020-07-27,2020-08-17,G4,XLC,CMCSA,-0.0006885202963931025,0.3089,0.030410547195019438,-0.9773591612154269,,,,,,,
3 weeks,2020-07-27,2020-08-17,G1,XLC,TTWO,0.10028887634890649,,,,0.4869,1.0,1.0704913349427942,0.047988965466483555,0.021566318656613123,1.0898320139647573,0.38167027393778974
3 weeks,2020-07-27,2020-08-17,G3,XLC,FOXA,-0.006220822902873291,,,,0.54,1.0,1.0793570114823023,0.05321255717580483,0.02376607142229294,-1.0,-1.0
3 weeks,2020-07-27,2020-08-17,G4,XLB,AMCR,0.04528653920082171,0.4401,0.04332839371817713,-1.0,,,,,,,
3 weeks,2020-07-27,2020-08-17,G1,XLB,NEM,-0.009994006320607318,,,,0.4842,1.0,1.0700471260680753,0.04772330541907752,0.02145370819584742,-1.0,-1.0
3 weeks,2020-07-27,2020-08-17,G3,XLB,LYB,-0.017772826729390845,,,,0.47979999999999995,1.0,1.0693245860275968,0.04729036724375656,0.021270036536688592,-1.0,-1.0
3 weeks,2020-07-27,2020-08-17,G3,XLE,DVN,0.14948964284522215,,,,0.9009999999999999,1.0,1.146528075169756,0.08865723281095172,0.03800054048781252,0.6861528169279374,-0.9220651170365335
3 weeks,2020-07-27,2020-08-17,G4,XLP,HSY,0.013945142965229085,0.1586,0.015603068556928282,-1.0,,,,,,,
3 weeks,2020-07-27,2020-08-17,G1,XLP,CHD,0.10167548549083061,,,,0.3032,1.0,1.0416811152953556,0.029904246586324002,0.013732904863829202,2.4000350150045056,3.368658400415547
3 weeks,2020-07-27,2020-08-17,G3,XLP,SYY,0.1057604252309634,,,,0.5331,1.0,1.0781909492216086,0.052533902635372276,0.02348182466908439,1.0131842472284287,0.17407724475739617
3 weeks,2020-07-27,2020-08-17,G2,XLU,PCG,0.013259842543323463,0.4457,0.04387954925270773,-1.0,,,,,,,
3 weeks,2020-07-27,2020-08-17,G4,XLU,DTE,0.026576466928035947,0.29510000000000003,0.029051317221117735,-1.0,,,,,,,
3 weeks,2020-07-27,2020-08-17,G3,XLU,PPL,0.14059417221126314,,,,0.3106,1.0,1.0427874127824506,0.03063309346228539,0.01405532376499113,3.5896171858829335,5.95869843086993
3 weeks,2020-08-17,2020-09-08,G2,XLK,MU,-0.004201939110293318,0.4039,0.03976756730498989,-0.8943375369665614,,,,,,,
3 weeks,2020-08-17,2020-09-08,G4,XLK,INTU,0.04158956299950245,0.3274,0.03223501525858337,-1.0,,,,,,,
3 weeks,2020-08-17,2020-09-08,G1,XLK,AMD,-0.04525595499156987,,,,0.4971,1.0,1.0721702456256224,0.04899026610979617,0.021991070371106848,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G4,XLY,MCD,0.029518387059593643,0.207,0.020374611423229855,-1.0,,,,,,,
3 weeks,2020-08-17,2020-09-08,G1,XLY,TSLA,-0.10055893158052265,,,,0.7704000000000001,1.0,1.1207822240276961,0.07584777365304686,0.03299164026523708,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G3,XLY,RCL,0.18610058209527858,,,,0.7807,1.0,1.1227511158538543,0.07685855784794089,0.03339232596357896,1.4213384599729957,0.8971264927911768
3 weeks,2020-08-17,2020-09-08,G2,XLV,GILD,-0.0724512942379989,0.2664,0.026226691475335094,1.7625022510420654,,,,,,,
3 weeks,2020-08-17,2020-09-08,G4,XLV,TMO,-0.027591309480664683,0.25420000000000004,0.025024847975528515,0.10255652732219978,,,,,,,
3 weeks,2020-08-17,2020-09-08,G1,XLV,DHR,-0.04582389830330458,,,,0.2366,1.0,1.0319186459941962,0.023341317238486477,0.010804494508389922,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G3,XLV,LLY,-0.014650283401929198,,,,0.2763,1.0,1.0376922195828815,0.027252286773340316,0.012555902558910322,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G2,XLI,UBER,0.16417911220295545,0.47229999999999994,0.04649974013203874,-1.0,,,,,,,
3 weeks,2020-08-17,2020-09-08,G4,XLI,UNP,-0.021994763989275357,0.2792,0.027487581627212928,-0.19982906144422896,,,,,,,
3 weeks,2020-08-17,2020-09-08,G1,XLI,TT,-0.022324585896928872,,,,0.2851,1.0,1.0389891280386292,0.02811912155120697,0.01294180385204123,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G3,XLI,ADP,-0.026994166962239885,,,,0.2519,1.0,1.0341288058180795,0.02484863484385547,0.01148150712457471,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G4,XLC,CMCSA,0.006432335980084858,0.2516,0.024768710380882828,-1.0,,,,,,,
3 weeks,2020-08-17,2020-09-08,G1,XLC,MTCH,-0.10556067710701766,,,,0.46950000000000003,1.0,1.0676348289109456,0.0462745824243228,0.02083930914937969,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G3,XLC,FOXA,0.09235143344011454,,,,0.4971,1.0,1.0721702456256224,0.0489902661097961,0.021991070371106872,0.8850976076173627,-0.08230079418928571
3 weeks,2020-08-17,2020-09-08,G4,XLB,NUE,-0.01682115716814303,0.35229999999999995,0.034687115686778305,-0.5150603665050564,,,,,,,
3 weeks,2020-08-17,2020-09-08,G1,XLB,NEM,-0.03774699236692769,,,,0.42950000000000005,1.0,1.0611783324969817,0.04233791846874341,0.019156306287812033,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G3,XLB,PKG,0.04283004487555009,,,,0.302,1.0,1.0414973417750188,0.029783749828038584,0.013680565327126401,0.4380339991719129,-0.9025842084253115
3 weeks,2020-08-17,2020-09-08,G2,XLE,OXY,-0.20488863109905897,0.6139,0.060426069291662166,2.3907324024356216,,,,,,,
3 weeks,2020-08-17,2020-09-08,G4,XLE,WMB,-0.08325871883193547,0.26280000000000003,0.025872054855349064,2.2180945540443484,,,,,,,
3 weeks,2020-08-17,2020-09-08,G1,XLE,EQT,-0.1525427726226244,,,,0.6764,1.0,1.1032836053245243,0.06661800177918367,0.02928912996998832,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G3,XLE,PSX,-0.07055813554685175,,,,0.4179,1.0,1.059331502792074,0.041196099953465654,0.01866515834962841,-1.0,-1.0
3 weeks,2020-08-17,2020-09-08,G4,XLP,PM,0.00983888626049123,0.2184,0.021497827212327455,-1.0,,,,,,,
3 weeks,2020-08-17,2020-09-08,G1,XLP,TGT,0.04681603578978488,,,,0.39880000000000004,1.0,1.0563154206089125,0.03931586428636725,0.017853420526992198,0.19076705140673433,-1.0
3 weeks,2020-08-17,2020-09-08,G4,XLU,SRE,-0.081662541661357,0.3211,0.03161455787589471,1.5830676481995831,,,,,,,
3 weeks,2020-08-17,2020-09-08,G3,XLU,SO,-0.013808571934181058,,,,0.2293,1.0,1.0308706829433407,0.022622111613617716,0.010480570743703925,-1.0,-1.0
3 weeks,2020-09-08,2020-09-29,G2,XLK,MU,0.12613826273343953,0.5816,0.05724356799661645,-1.0,,,,,,,
3 weeks,2020-09-08,2020-09-29,G1,XLK,CRM,0.025614422268373627,,,,0.4966,1.0,1.072101680171239,0.04894756706244481,0.02197027370935139,-0.4766967225215515,-1.0
3 weeks,2020-09-08,2020-09-29,G3,XLK,LRCX,0.11991039111262092,,,,0.5945,1.0,1.0887258365738324,0.058575822080223224,0.025994637233804668,1.0470970249191929,0.19965338459252013
3 weeks,2020-09-08,2020-09-29,G4,XLY,MCD,0.02387831722695899,0.2761,0.02717522561704853,-1.0,,,,,,,
3 weeks,2020-09-08,2020-09-29,G1,XLY,TSLA,0.2691015065749549,,,,1.3256999999999999,1.0,1.2428063369867002,0.13014347926036204,0.05327207874893128,1.067729463699036,-0.5063986574996864
3 weeks,2020-09-08,2020-09-29,G3,XLY,LOW,0.05541768324394547,,,,0.3892,1.0,1.0548250468685167,0.03837731004882953,0.017443993301020838,0.44402208423244316,-0.9660263355298332
3 weeks,2020-09-08,2020-09-29,G2,XLV,CVS,-0.03342831987206818,0.3143,0.030937822142944868,0.08050009847546025,,,,,,,
3 weeks,2020-09-08,2020-09-29,G4,XLV,MDT,-0.01251057043594972,0.3123,0.030740842983193385,-0.5930309899832784,,,,,,,
3 weeks,2020-09-08,2020-09-29,G1,XLV,ISRG,-0.0017862918847627585,,,,0.45840000000000003,1.0,1.0658434916638662,0.04518877942644037,0.02037391785478801,-1.0,-1.0
